Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2013,13,0.00018,0.00018,0.5,99064,18,99055,6612035,66.75
2013,14,0.0003,0.0003,0.5,99046,30,99031,6512981,65.76
2013,15,0.00037,0.00037,0.5,99016,36,98998,6413950,64.78
2013,16,0.0003,0.0003,0.5,98979,30,98964,6314952,63.8
2013,17,0.00047,0.00047,0.5,98950,46,98926,6215988,62.82
2013,18,0.0006,0.0006,0.5,98903,59,98874,6117061,61.85
2013,19,0.00059,0.00059,0.5,98844,58,98815,6018188,60.89
2013,20,0.0006,0.0006,0.5,98786,59,98756,5919373,59.92
2013,21,0.00061,0.00061,0.5,98726,61,98696,5820617,58.96
2013,22,0.00064,0.00064,0.5,98666,63,98634,5721921,57.99
2013,23,0.00067,0.00067,0.5,98603,66,98570,5623286,57.03
2013,24,0.00063,0.00063,0.5,98537,62,98506,5524716,56.07
2013,25,0.00069,0.00069,0.5,98475,68,98441,5426210,55.1
2013,26,0.00079,0.00079,0.5,98407,78,98369,5327769,54.14
2013,27,0.00071,0.00071,0.5,98330,69,98295,5229401,53.18
2013,28,0.0008,0.0008,0.5,98260,79,98221,5131105,52.22
2013,29,0.00073,0.00073,0.5,98181,71,98146,5032884,51.26
2013,30,0.00091,0.00091,0.5,98110,89,98066,4934739,50.3
2013,31,0.00085,0.00085,0.5,98021,83,97979,4836673,49.34
2013,32,0.00097,0.00097,0.5,97938,95,97890,4738694,48.38
2013,33,0.00089,0.00089,0.5,97843,87,97800,4640803,47.43
2013,34,0.0009,0.0009,0.5,97756,88,97712,4543004,46.47
2013,35,0.00098,0.00098,0.5,97668,96,97620,4445292,45.51
2013,36,0.00115,0.00115,0.5,97572,113,97515,4347672,44.56
2013,37,0.00117,0.00117,0.5,97459,114,97402,4250157,43.61
2013,38,0.00137,0.00137,0.5,97345,133,97278,4152755,42.66
2013,39,0.00125,0.00125,0.5,97212,121,97151,4055477,41.72
2013,40,0.00145,0.00145,0.5,97090,141,97020,3958326,40.77
2013,41,0.00158,0.00158,0.5,96950,153,96873,3861305,39.83
2013,42,0.00187,0.00186,0.5,96797,180,96707,3764432,38.89
2013,43,0.00184,0.00183,0.5,96616,177,96528,3667725,37.96
2013,44,0.00208,0.00208,0.5,96439,200,96339,3571197,37.03
2013,45,0.00219,0.00219,0.5,96239,211,96133,3474858,36.11
2013,46,0.00234,0.00233,0.5,96028,224,95916,3378725,35.18
2013,47,0.00257,0.00256,0.5,95804,246,95681,3282809,34.27
2013,48,0.00312,0.00311,0.5,95558,298,95410,3187128,33.35
2013,49,0.00298,0.00297,0.5,95261,283,95119,3091718,32.46
2013,50,0.0032,0.0032,0.5,94977,303,94826,2996599,31.55
2013,51,0.00351,0.00351,0.5,94674,332,94508,2901774,30.65
2013,52,0.00407,0.00406,0.5,94342,383,94150,2807266,29.76
2013,53,0.00427,0.00426,0.5,93959,400,93759,2713115,28.88
2013,54,0.00489,0.00488,0.5,93559,456,93331,2619356,28
2013,55,0.00514,0.00512,0.5,93103,477,92864,2526026,27.13
2013,56,0.00542,0.0054,0.5,92625,500,92375,2433162,26.27
2013,57,0.006,0.00599,0.5,92125,551,91849,2340786,25.41
2013,58,0.00629,0.00627,0.5,91574,575,91286,2248937,24.56
2013,59,0.00724,0.00721,0.5,90999,656,90671,2157651,23.71
2013,60,0.00795,0.00792,0.5,90343,715,89985,2066980,22.88
2013,61,0.0089,0.00886,0.5,89627,794,89230,1976995,22.06
2013,62,0.00948,0.00944,0.5,88833,839,88414,1887764,21.25
2013,63,0.0105,0.01044,0.5,87995,919,87535,1799351,20.45
2013,64,0.01117,0.01111,0.5,87076,968,86592,1711815,19.66
2013,65,0.01253,0.01245,0.5,86108,1072,85572,1625224,18.87
2013,66,0.01402,0.01392,0.5,85036,1184,84444,1539652,18.11
2013,67,0.01481,0.0147,0.5,83852,1233,83236,1455208,17.35
2013,68,0.01689,0.01675,0.5,82619,1384,81927,1371972,16.61
2013,69,0.01852,0.01835,0.5,81235,1491,80490,1290045,15.88
2013,70,0.02031,0.0201,0.5,79744,1603,78943,1209555,15.17
2013,71,0.0218,0.02156,0.5,78141,1685,77299,1130612,14.47
2013,72,0.0238,0.02352,0.5,76456,1798,75557,1053313,13.78
2013,73,0.02728,0.02691,0.5,74658,2009,73654,977755,13.1
2013,74,0.02826,0.02787,0.5,72649,2024,71637,904102,12.44
2013,75,0.03178,0.03128,0.5,70625,2209,69520,832465,11.79
2013,76,0.03509,0.03449,0.5,68416,2359,67236,762944,11.15
2013,77,0.03674,0.03607,0.5,66056,2383,64865,695708,10.53
2013,78,0.04234,0.04146,0.5,63673,2640,62354,630844,9.91
2013,79,0.04535,0.04434,0.5,61034,2706,59680,568490,9.31
2013,80,0.05257,0.05123,0.5,58327,2988,56833,508810,8.72
2013,81,0.05604,0.05451,0.5,55339,3017,53831,451976,8.17
2013,82,0.0725,0.06997,0.5,52323,3661,50492,398145,7.61
2013,83,0.0807,0.07757,0.5,48662,3775,46774,347653,7.14
2013,84,0.08777,0.08408,0.5,44887,3774,43000,300879,6.7
2013,85,0.09914,0.09446,0.5,41113,3884,39171,257878,6.27
2013,86,0.11057,0.10478,0.5,37229,3901,35279,218707,5.87
2013,87,0.12131,0.11437,0.5,33328,3812,31423,183428,5.5
2013,88,0.13356,0.1252,0.5,29517,3695,27669,152006,5.15
2013,89,0.14926,0.1389,0.5,25821,3587,24028,124337,4.82
2013,90,0.16299,0.15071,0.5,22235,3351,20559,100309,4.51
2013,91,0.1764,0.1621,0.5,18884,3061,17353,79750,4.22
2013,92,0.19728,0.17957,0.5,15823,2841,14402,62397,3.94
2013,93,0.20809,0.18848,0.5,12981,2447,11758,47995,3.7
2013,94,0.22009,0.19827,0.5,10535,2089,9490,36236,3.44
2013,95,0.25838,0.22882,0.5,8446,1933,7480,26746,3.17
2013,96,0.28228,0.24737,0.5,6513,1611,5708,19267,2.96
2013,97,0.3076,0.26659,0.5,4902,1307,4249,13559,2.77
2013,98,0.33426,0.28639,0.5,3595,1030,3080,9310,2.59
2013,99,0.36215,0.30663,0.5,2566,787,2172,6230,2.43
2013,100,0.39115,0.32717,0.5,1779,582,1488,4057,2.28
2013,101,0.42108,0.34785,0.5,1197,416,989,2569,2.15
2013,102,0.45174,0.36851,0.5,781,288,637,1581,2.03
2013,103,0.4829,0.38898,0.5,493,192,397,944,1.91
2013,104,0.51432,0.40911,0.5,301,123,240,547,1.82
2013,105,0.54573,0.42874,0.5,178,76,140,307,1.73
2013,106,0.57689,0.44774,0.5,102,46,79,167,1.65
2013,107,0.60754,0.46599,0.5,56,26,43,89,1.58
2013,108,0.63744,0.48338,0.5,30,14,23,46,1.52
2013,109,0.66639,0.49984,0.5,15,8,12,23,1.47
2013,110+,0.69419,1,1.44,8,8,11,11,1.44
2014,0,0.00748,0.00744,0.13,100000,744,99356,7911138,79.11
2014,1,0.00039,0.00039,0.5,99256,38,99237,7811782,78.7
2014,2,0.00028,0.00028,0.5,99218,28,99204,7712544,77.73
2014,3,0.00025,0.00025,0.5,99190,25,99178,7613340,76.75
2014,4,0.00025,0.00025,0.5,99165,24,99153,7514162,75.77
2014,5,0.00016,0.00016,0.5,99141,16,99133,7415009,74.79
2014,6,0.00013,0.00013,0.5,99125,13,99118,7315876,73.8
2014,7,0.00019,0.00019,0.5,99112,18,99103,7216758,72.81
2014,8,0.00011,0.00011,0.5,99093,11,99088,7117655,71.83
2014,9,0.00012,0.00012,0.5,99083,12,99077,7018567,70.84
2014,10,0.00015,0.00015,0.5,99071,15,99063,6919490,69.84
2014,11,0.00014,0.00014,0.5,99056,14,99049,6820427,68.85
2014,12,0.00016,0.00016,0.5,99042,16,99034,6721378,67.86
2014,13,0.00018,0.00018,0.5,99026,18,99017,6622344,66.87
2014,14,0.00022,0.00022,0.5,99008,22,98997,6523327,65.89
2014,15,0.0003,0.0003,0.5,98986,30,98971,6424330,64.9
2014,16,0.00036,0.00036,0.5,98956,35,98939,6325359,63.92
2014,17,0.00045,0.00045,0.5,98921,45,98899,6226420,62.94
2014,18,0.00051,0.00051,0.5,98876,50,98851,6127522,61.97
2014,19,0.00057,0.00057,0.5,98826,57,98797,6028671,61
2014,20,0.00054,0.00054,0.5,98769,54,98742,5929873,60.04
2014,21,0.00063,0.00063,0.5,98715,62,98684,5831131,59.07
2014,22,0.00073,0.00073,0.5,98653,72,98617,5732447,58.11
2014,23,0.00069,0.00069,0.5,98581,68,98547,5633830,57.15
2014,24,0.0007,0.0007,0.5,98513,69,98478,5535283,56.19
2014,25,0.00068,0.00068,0.5,98444,67,98410,5436804,55.23
2014,26,0.00079,0.00079,0.5,98376,77,98338,5338394,54.27
2014,27,0.00073,0.00073,0.5,98299,72,98263,5240057,53.31
2014,28,0.00079,0.00078,0.5,98227,77,98189,5141794,52.35
2014,29,0.00085,0.00085,0.5,98150,83,98108,5043605,51.39
2014,30,0.0009,0.0009,0.5,98067,89,98022,4945497,50.43
2014,31,0.00083,0.00083,0.5,97978,82,97937,4847475,49.48
2014,32,0.00076,0.00076,0.5,97896,75,97859,4749538,48.52
2014,33,0.00091,0.00091,0.5,97821,89,97777,4651679,47.55
2014,34,0.00119,0.00118,0.5,97732,116,97675,4553902,46.6
2014,35,0.00102,0.00102,0.5,97617,100,97567,4456228,45.65
2014,36,0.00095,0.00095,0.5,97517,93,97471,4358661,44.7
2014,37,0.00121,0.00121,0.5,97424,118,97365,4261190,43.74
2014,38,0.00127,0.00127,0.5,97306,124,97244,4163825,42.79
2014,39,0.0014,0.0014,0.5,97183,136,97115,4066580,41.84
2014,40,0.00156,0.00156,0.5,97047,151,96971,3969466,40.9
2014,41,0.00158,0.00158,0.5,96896,153,96819,3872494,39.97
2014,42,0.00157,0.00157,0.5,96743,152,96667,3775675,39.03
2014,43,0.00179,0.00179,0.5,96591,173,96505,3679008,38.09
2014,44,0.00193,0.00193,0.5,96418,186,96325,3582504,37.16
2014,45,0.00202,0.00202,0.5,96232,194,96135,3486179,36.23
2014,46,0.00245,0.00245,0.5,96038,235,95920,3390044,35.3
2014,47,0.00246,0.00246,0.5,95802,236,95684,3294124,34.38
2014,48,0.00267,0.00267,0.5,95566,255,95439,3198440,33.47
2014,49,0.00298,0.00298,0.5,95311,284,95169,3103001,32.56
2014,50,0.003,0.00299,0.5,95027,284,94885,3007832,31.65
2014,51,0.00368,0.00367,0.5,94743,348,94569,2912947,30.75
2014,52,0.00371,0.00371,0.5,94395,350,94220,2818377,29.86
2014,53,0.00396,0.00395,0.5,94045,372,93860,2724157,28.97
2014,54,0.00447,0.00446,0.5,93674,417,93465,2630297,28.08
2014,55,0.00475,0.00474,0.5,93256,442,93035,2536832,27.2
2014,56,0.00552,0.0055,0.5,92814,511,92559,2443797,26.33
2014,57,0.00606,0.00605,0.5,92304,558,92025,2351238,25.47
2014,58,0.00668,0.00665,0.5,91745,611,91440,2259214,24.62
2014,59,0.00685,0.00682,0.5,91135,622,90824,2167774,23.79
2014,60,0.00756,0.00753,0.5,90513,682,90172,2076950,22.95
2014,61,0.00846,0.00843,0.5,89831,757,89453,1986777,22.12
2014,62,0.00985,0.0098,0.5,89074,873,88638,1897324,21.3
2014,63,0.00958,0.00954,0.5,88202,841,87781,1808686,20.51
2014,64,0.01099,0.01093,0.5,87360,955,86883,1720905,19.7
2014,65,0.01248,0.0124,0.5,86405,1072,85869,1634022,18.91
2014,66,0.01443,0.01433,0.5,85334,1222,84722,1548153,18.14
2014,67,0.01528,0.01516,0.5,84111,1275,83473,1463431,17.4
2014,68,0.01625,0.01612,0.5,82836,1335,82168,1379957,16.66
2014,69,0.01795,0.01779,0.5,81500,1450,80775,1297789,15.92
2014,70,0.02015,0.01995,0.5,80050,1597,79252,1217014,15.2
2014,71,0.02125,0.02102,0.5,78453,1649,77629,1137762,14.5
2014,72,0.0236,0.02333,0.5,76804,1792,75908,1060133,13.8
2014,73,0.02559,0.02526,0.5,75012,1895,74065,984225,13.12
2014,74,0.02895,0.02854,0.5,73117,2087,72074,910161,12.45
2014,75,0.03064,0.03017,0.5,71031,2143,69959,838087,11.8
2014,76,0.03524,0.03463,0.5,68887,2386,67695,768128,11.15
2014,77,0.0362,0.03556,0.5,66502,2365,65319,700433,10.53
2014,78,0.03965,0.03887,0.5,64137,2493,62891,635114,9.9
2014,79,0.04719,0.0461,0.5,61644,2842,60223,572223,9.28
2014,80,0.05051,0.04926,0.5,58802,2897,57354,512000,8.71
2014,81,0.05701,0.05543,0.5,55905,3099,54356,454646,8.13
2014,82,0.06409,0.0621,0.5,52807,3279,51167,400290,7.58
2014,83,0.07677,0.07393,0.5,49527,3661,47696,349123,7.05
2014,84,0.09192,0.08788,0.5,45866,4031,43850,301427,6.57
2014,85,0.10263,0.09762,0.5,41835,4084,39793,257576,6.16
2014,86,0.12312,0.11598,0.5,37751,4379,35562,217783,5.77
2014,87,0.12161,0.11464,0.5,33373,3826,31460,182221,5.46
2014,88,0.13112,0.12305,0.5,29547,3636,27729,150761,5.1
2014,89,0.15134,0.14069,0.5,25911,3645,24088,123033,4.75
2014,90,0.15818,0.14659,0.5,22265,3264,20633,98945,4.44
2014,91,0.18137,0.16629,0.5,19002,3160,17422,78311,4.12
2014,92,0.19758,0.17981,0.5,15842,2849,14417,60889,3.84
2014,93,0.21886,0.19728,0.5,12993,2563,11712,46472,3.58
2014,94,0.23411,0.20958,0.5,10430,2186,9337,34760,3.33
2014,95,0.26634,0.23504,0.5,8244,1938,7275,25423,3.08
2014,96,0.29138,0.25432,0.5,6306,1604,5504,18148,2.88
2014,97,0.31784,0.27425,0.5,4702,1290,4058,12644,2.69
2014,98,0.34563,0.2947,0.5,3413,1006,2910,8586,2.52
2014,99,0.37463,0.31553,0.5,2407,759,2027,5676,2.36
2014,100,0.40467,0.33657,0.5,1648,555,1370,3649,2.21
2014,101,0.43555,0.35766,0.5,1093,391,898,2278,2.08
2014,102,0.46706,0.37864,0.5,702,266,569,1381,1.97
2014,103,0.49895,0.39933,0.5,436,174,349,812,1.86
2014,104,0.53095,0.41957,0.5,262,110,207,463,1.77
2014,105,0.5628,0.43921,0.5,152,67,119,256,1.68
2014,106,0.59423,0.45812,0.5,85,39,66,137,1.6
2014,107,0.625,0.47619,0.5,46,22,35,71,1.54
2014,108,0.65486,0.49333,0.5,24,12,18,36,1.48
2014,109,0.68361,0.50947,0.5,12,6,9,18,1.44
2014,110+,0.71108,1,1.41,6,6,8,8,1.41
2015,0,0.00682,0.00678,0.14,100000,678,99413,7930813,79.31
2015,1,0.00049,0.00049,0.5,99322,48,99297,7831400,78.85
2015,2,0.00022,0.00022,0.5,99273,22,99262,7732102,77.89
2015,3,0.0002,0.0002,0.5,99251,20,99241,7632840,76.9
2015,4,0.00015,0.00015,0.5,99232,15,99224,7533599,75.92
2015,5,0.00017,0.00017,0.5,99217,16,99208,7434375,74.93
2015,6,0.00013,0.00013,0.5,99200,13,99194,7335166,73.94
2015,7,0.0002,0.0002,0.5,99187,20,99177,7235972,72.95
2015,8,0.00015,0.00015,0.5,99168,15,99160,7136795,71.97
2015,9,0.00013,0.00013,0.5,99153,13,99147,7037635,70.98
2015,10,0.00008,0.00008,0.5,99140,7,99137,6938488,69.99
2015,11,0.00018,0.00018,0.5,99133,18,99124,6839351,68.99
2015,12,0.00018,0.00018,0.5,99115,18,99106,6740227,68
2015,13,0.00023,0.00023,0.5,99097,23,99086,6641122,67.02
2015,14,0.0002,0.0002,0.5,99074,20,99064,6542036,66.03
2015,15,0.00037,0.00037,0.5,99054,36,99036,6442972,65.05
2015,16,0.0004,0.0004,0.5,99018,39,98998,6343936,64.07
2015,17,0.00051,0.00051,0.5,98978,51,98953,6244938,63.09
2015,18,0.0005,0.0005,0.5,98927,50,98902,6145985,62.13
2015,19,0.00062,0.00062,0.5,98877,62,98846,6047083,61.16
2015,20,0.00056,0.00056,0.5,98816,56,98788,5948237,60.2
2015,21,0.00052,0.00052,0.5,98760,51,98734,5849449,59.23
2015,22,0.00058,0.00058,0.5,98708,58,98679,5750715,58.26
2015,23,0.00068,0.00068,0.5,98651,67,98617,5652035,57.29
2015,24,0.00068,0.00068,0.5,98584,67,98550,5553418,56.33
2015,25,0.00069,0.00069,0.5,98516,68,98482,5454868,55.37
2015,26,0.00075,0.00075,0.5,98448,74,98411,5356386,54.41
2015,27,0.00072,0.00072,0.5,98374,70,98339,5257975,53.45
2015,28,0.00084,0.00084,0.5,98304,83,98262,5159637,52.49
2015,29,0.00088,0.00088,0.5,98221,87,98178,5061374,51.53
2015,30,0.00065,0.00064,0.5,98134,63,98103,4963196,50.58
2015,31,0.00086,0.00086,0.5,98071,85,98029,4865094,49.61
2015,32,0.00089,0.00089,0.5,97986,87,97943,4767065,48.65
2015,33,0.00099,0.00099,0.5,97899,97,97851,4669122,47.69
2015,34,0.001,0.001,0.5,97802,97,97754,4571272,46.74
2015,35,0.00106,0.00106,0.5,97705,104,97653,4473518,45.79
2015,36,0.00124,0.00124,0.5,97601,121,97541,4375865,44.83
2015,37,0.00109,0.00108,0.5,97480,106,97427,4278324,43.89
2015,38,0.00129,0.00129,0.5,97374,126,97311,4180897,42.94
2015,39,0.00143,0.00143,0.5,97248,139,97179,4083586,41.99
2015,40,0.00144,0.00143,0.5,97109,139,97040,3986407,41.05
2015,41,0.00152,0.00152,0.5,96970,148,96896,3889367,40.11
2015,42,0.00168,0.00168,0.5,96822,163,96741,3792471,39.17
2015,43,0.00182,0.00182,0.5,96659,176,96571,3695730,38.23
2015,44,0.00199,0.00199,0.5,96483,192,96388,3599158,37.3
2015,45,0.00213,0.00212,0.5,96292,204,96190,3502771,36.38
2015,46,0.00228,0.00228,0.5,96087,219,95978,3406581,35.45
2015,47,0.00261,0.00261,0.5,95868,250,95743,3310603,34.53
2015,48,0.00264,0.00264,0.5,95618,252,95492,3214860,33.62
2015,49,0.00297,0.00296,0.5,95366,283,95225,3119368,32.71
2015,50,0.00322,0.00321,0.5,95083,306,94931,3024143,31.81
2015,51,0.00353,0.00352,0.5,94778,334,94611,2929213,30.91
2015,52,0.00387,0.00386,0.5,94444,364,94262,2834602,30.01
2015,53,0.0043,0.00429,0.5,94080,404,93878,2740340,29.13
2015,54,0.00437,0.00436,0.5,93676,408,93472,2646462,28.25
2015,55,0.00491,0.0049,0.5,93268,457,93039,2552990,27.37
2015,56,0.00537,0.00536,0.5,92811,497,92562,2459951,26.51
2015,57,0.00595,0.00594,0.5,92314,548,92040,2367388,25.65
2015,58,0.0068,0.00678,0.5,91766,622,91455,2275349,24.8
2015,59,0.00653,0.00651,0.5,91144,593,90847,2183894,23.96
2015,60,0.00755,0.00752,0.5,90551,681,90210,2093047,23.11
2015,61,0.0084,0.00836,0.5,89869,751,89494,2002837,22.29
2015,62,0.00952,0.00948,0.5,89118,845,88696,1913343,21.47
2015,63,0.00976,0.00972,0.5,88273,858,87845,1824648,20.67
2015,64,0.01084,0.01079,0.5,87416,943,86944,1736803,19.87
2015,65,0.01201,0.01194,0.5,86473,1033,85957,1649859,19.08
2015,66,0.01299,0.01291,0.5,85440,1103,84889,1563902,18.3
2015,67,0.01546,0.01534,0.5,84337,1293,83691,1479013,17.54
2015,68,0.01602,0.01589,0.5,83044,1320,82384,1395323,16.8
2015,69,0.01738,0.01723,0.5,81724,1408,81020,1312939,16.07
2015,70,0.01931,0.01913,0.5,80316,1536,79548,1231918,15.34
2015,71,0.02071,0.02049,0.5,78780,1615,77973,1152370,14.63
2015,72,0.02295,0.02269,0.5,77165,1751,76290,1074398,13.92
2015,73,0.02494,0.02463,0.5,75415,1858,74486,998108,13.23
2015,74,0.02751,0.02713,0.5,73557,1996,72559,923622,12.56
2015,75,0.0305,0.03004,0.5,71561,2150,70486,851063,11.89
2015,76,0.03377,0.03321,0.5,69411,2305,68259,780576,11.25
2015,77,0.03656,0.0359,0.5,67106,2409,65902,712318,10.61
2015,78,0.03953,0.03876,0.5,64697,2508,63443,646416,9.99
2015,79,0.04465,0.04367,0.5,62189,2716,60831,582973,9.37
2015,80,0.04962,0.04842,0.5,59473,2880,58033,522142,8.78
2015,81,0.05616,0.05463,0.5,56594,3092,55048,464108,8.2
2015,82,0.06137,0.05955,0.5,53502,3186,51909,409060,7.65
2015,83,0.06646,0.06432,0.5,50316,3236,48698,357151,7.1
2015,84,0.08505,0.08158,0.5,47080,3841,45159,308453,6.55
2015,85,0.10566,0.10036,0.5,43239,4339,41069,263294,6.09
2015,86,0.11511,0.10884,0.5,38899,4234,36782,222225,5.71
2015,87,0.13471,0.12621,0.5,34665,4375,32478,185442,5.35
2015,88,0.13507,0.12652,0.5,30290,3832,28374,152965,5.05
2015,89,0.14946,0.13907,0.5,26458,3679,24618,124590,4.71
2015,90,0.17047,0.15708,0.5,22779,3578,20989,99972,4.39
2015,91,0.17645,0.16214,0.5,19200,3113,17644,78983,4.11
2015,92,0.19793,0.1801,0.5,16087,2897,14639,61339,3.81
2015,93,0.2174,0.19608,0.5,13190,2586,11897,46700,3.54
2015,94,0.24037,0.21458,0.5,10604,2275,9466,34804,3.28
2015,95,0.2694,0.23742,0.5,8328,1977,7340,25338,3.04
2015,96,0.29552,0.25748,0.5,6351,1635,5533,17998,2.83
2015,97,0.32317,0.27821,0.5,4716,1312,4060,12465,2.64
2015,98,0.35221,0.29947,0.5,3404,1019,2894,8405,2.47
2015,99,0.38251,0.3211,0.5,2384,766,2002,5511,2.31
2015,100,0.41388,0.34291,0.5,1619,555,1341,3510,2.17
2015,101,0.44608,0.36473,0.5,1064,388,870,2168,2.04
2015,102,0.47886,0.38635,0.5,676,261,545,1299,1.92
2015,103,0.51194,0.4076,0.5,415,169,330,753,1.82
2015,104,0.54502,0.42831,0.5,246,105,193,423,1.72
2015,105,0.57782,0.4483,0.5,140,63,109,230,1.64
2015,106,0.61004,0.46746,0.5,77,36,59,121,1.57
2015,107,0.64141,0.48566,0.5,41,20,31,62,1.5
2015,108,0.67169,0.50282,0.5,21,11,16,31,1.45
2015,109,0.70066,0.51888,0.5,11,5,8,15,1.4
2015,110+,0.72817,1,1.37,5,5,7,7,1.37
2016,0,0.00699,0.00695,0.13,100000,695,99399,7956901,79.57
2016,1,0.00042,0.00042,0.5,99305,42,99284,7857502,79.12
2016,2,0.00023,0.00023,0.5,99263,23,99252,7758218,78.16
2016,3,0.00022,0.00022,0.5,99240,21,99229,7658966,77.18
2016,4,0.00016,0.00016,0.5,99219,16,99211,7559737,76.19
2016,5,0.00016,0.00016,0.5,99202,16,99194,7460526,75.21
2016,6,0.00013,0.00013,0.5,99186,13,99180,7361332,74.22
2016,7,0.00013,0.00013,0.5,99173,13,99167,7262152,73.23
2016,8,0.00016,0.00016,0.5,99161,16,99152,7162985,72.24
2016,9,0.0001,0.0001,0.5,99144,10,99139,7063833,71.25
2016,10,0.00013,0.00013,0.5,99135,13,99128,6964693,70.25
2016,11,0.00017,0.00017,0.5,99122,17,99113,6865565,69.26
2016,12,0.00013,0.00013,0.5,99104,13,99098,6766452,68.28
2016,13,0.0002,0.0002,0.5,99091,20,99081,6667354,67.28
2016,14,0.00021,0.00021,0.5,99072,20,99061,6568273,66.3
2016,15,0.00027,0.00027,0.5,99051,27,99038,6469212,65.31
2016,16,0.00035,0.00035,0.5,99024,35,99007,6370174,64.33
2016,17,0.00044,0.00044,0.5,98989,43,98968,6271167,63.35
2016,18,0.00055,0.00055,0.5,98946,54,98919,6172199,62.38
2016,19,0.00062,0.00062,0.5,98892,62,98861,6073280,61.41
2016,20,0.00061,0.00061,0.5,98830,60,98800,5974419,60.45
2016,21,0.00061,0.00061,0.5,98770,61,98740,5875619,59.49
2016,22,0.00059,0.00059,0.5,98709,58,98680,5776879,58.52
2016,23,0.00071,0.00071,0.5,98651,70,98616,5678199,57.56
2016,24,0.00071,0.00071,0.5,98581,70,98546,5579583,56.6
2016,25,0.00057,0.00057,0.5,98511,56,98483,5481037,55.64
2016,26,0.00064,0.00064,0.5,98455,63,98423,5382554,54.67
2016,27,0.0008,0.0008,0.5,98392,79,98353,5284130,53.7
2016,28,0.00077,0.00077,0.5,98313,75,98276,5185778,52.75
2016,29,0.0008,0.0008,0.5,98238,79,98199,5087502,51.79
2016,30,0.00082,0.00082,0.5,98159,81,98119,4989303,50.83
2016,31,0.00084,0.00084,0.5,98079,82,98038,4891184,49.87
2016,32,0.00096,0.00096,0.5,97996,94,97949,4793147,48.91
2016,33,0.00091,0.00091,0.5,97902,89,97858,4695197,47.96
2016,34,0.00101,0.00101,0.5,97814,98,97764,4597339,47
2016,35,0.00108,0.00108,0.5,97715,105,97663,4499575,46.05
2016,36,0.00108,0.00108,0.5,97610,106,97557,4401912,45.1
2016,37,0.00131,0.00131,0.5,97505,127,97441,4304355,44.15
2016,38,0.0013,0.0013,0.5,97377,126,97314,4206914,43.2
2016,39,0.00124,0.00124,0.5,97251,121,97191,4109600,42.26
2016,40,0.00146,0.00146,0.5,97130,142,97059,4012409,41.31
2016,41,0.00161,0.00161,0.5,96989,156,96911,3915349,40.37
2016,42,0.00161,0.00161,0.5,96833,156,96755,3818439,39.43
2016,43,0.00178,0.00177,0.5,96677,172,96591,3721684,38.5
2016,44,0.00205,0.00205,0.5,96505,198,96406,3625093,37.56
2016,45,0.00196,0.00196,0.5,96307,189,96213,3528687,36.64
2016,46,0.00226,0.00225,0.5,96119,217,96010,3432474,35.71
2016,47,0.00233,0.00233,0.5,95902,224,95790,3336464,34.79
2016,48,0.00257,0.00257,0.5,95678,246,95556,3240674,33.87
2016,49,0.00282,0.00282,0.5,95433,269,95298,3145118,32.96
2016,50,0.00328,0.00328,0.5,95164,312,95008,3049820,32.05
2016,51,0.00347,0.00347,0.5,94852,329,94688,2954812,31.15
2016,52,0.00374,0.00374,0.5,94524,353,94347,2860124,30.26
2016,53,0.00384,0.00383,0.5,94170,361,93990,2765776,29.37
2016,54,0.00426,0.00425,0.5,93810,398,93610,2671786,28.48
2016,55,0.00445,0.00444,0.5,93411,414,93204,2578176,27.6
2016,56,0.00502,0.00501,0.5,92997,466,92764,2484972,26.72
2016,57,0.00574,0.00572,0.5,92531,529,92266,2392208,25.85
2016,58,0.00626,0.00624,0.5,92001,574,91714,2299942,25
2016,59,0.00641,0.00639,0.5,91427,584,91135,2208227,24.15
2016,60,0.00709,0.00706,0.5,90844,642,90523,2117092,23.3
2016,61,0.00819,0.00815,0.5,90202,735,89834,2026569,22.47
2016,62,0.00889,0.00885,0.5,89466,792,89071,1936735,21.65
2016,63,0.00948,0.00944,0.5,88675,837,88256,1847665,20.84
2016,64,0.01091,0.01085,0.5,87838,953,87361,1759408,20.03
2016,65,0.01138,0.01131,0.5,86885,983,86393,1672047,19.24
2016,66,0.01253,0.01245,0.5,85902,1069,85367,1585654,18.46
2016,67,0.01426,0.01416,0.5,84832,1201,84232,1500287,17.69
2016,68,0.01586,0.01573,0.5,83631,1316,82973,1416055,16.93
2016,69,0.01707,0.01692,0.5,82315,1393,81619,1333082,16.19
2016,70,0.01866,0.01848,0.5,80922,1496,80174,1251463,15.46
2016,71,0.02038,0.02018,0.5,79427,1603,78625,1171289,14.75
2016,72,0.02216,0.02192,0.5,77824,1706,76971,1092663,14.04
2016,73,0.02458,0.02428,0.5,76118,1848,75194,1015693,13.34
2016,74,0.02618,0.02584,0.5,74269,1919,73310,940499,12.66
2016,75,0.02903,0.02862,0.5,72350,2070,71315,867189,11.99
2016,76,0.03184,0.03134,0.5,70280,2203,69179,795874,11.32
2016,77,0.03619,0.03555,0.5,68077,2420,66867,726695,10.67
2016,78,0.04089,0.04007,0.5,65657,2631,64342,659828,10.05
2016,79,0.04396,0.04302,0.5,63026,2711,61671,595486,9.45
2016,80,0.04908,0.04791,0.5,60315,2890,58870,533816,8.85
2016,81,0.05427,0.05283,0.5,57425,3034,55908,474946,8.27
